planID,benefitClassID,effectiveDate,terminationDate,savedUserID,savedDateTime
165662,145821,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 14:52:03.313'
165662,145822,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 14:53:55.620'
165662,145823,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 15:05:55.043'
165662,145824,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 15:08:22.597'
165662,145898,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',8699036,'2018-05-01 13:17:03.457'
165662,145964,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',8699036,'2018-06-04 15:30:37.050'
165662,146388,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9408554,'2019-01-29 13:53:01.713'
165662,146389,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9408554,'2019-01-29 13:54:00.893'
165662,146390,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9408554,'2019-01-29 13:55:01.450'
165662,146391,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9408554,'2019-01-29 13:56:01.550'
165662,146392,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9408554,'2019-01-29 13:57:01.007'
165662,146422,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9408554,'2019-02-12 13:30:01.243'
165662,146424,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9408554,'2019-02-18 10:03:35.813'
165662,146425,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9408554,'2019-02-18 10:11:05.103'
165662,146426,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9408554,'2019-02-18 10:12:05.620'
165675,145513,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 14:56:13.600'
165675,145538,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 14:58:24.433'
165675,145586,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 15:10:00.070'
165675,145775,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 15:11:33.730'
165675,145821,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 14:52:03.253'
165675,145822,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 14:53:55.573'
165675,145823,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 15:05:54.967'
165675,145824,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 15:08:22.537'
165675,146388,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9408554,'2019-01-29 13:53:01.713'
165675,146389,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9408554,'2019-01-29 13:54:00.893'
165675,146391,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9408554,'2019-01-29 13:56:01.550'
165675,146424,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9408554,'2019-02-18 10:10:04.710'
165675,146425,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9408554,'2019-02-18 10:17:09.620'
165675,146426,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9408554,'2019-02-18 10:23:49.457'
165704,145586,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 15:10:00.040'
165704,145754,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',8699036,'2018-06-13 08:54:57.893'
165704,145755,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',8699036,'2018-06-13 08:55:10.993'
165704,145756,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',21571907,'2018-07-12 11:53:21.920'
165704,145774,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9408554,'2018-12-13 10:42:18.820'
165704,145775,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 15:11:33.713'
165704,145823,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 15:05:54.950'
165704,145824,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 15:08:22.500'
165704,145964,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',8699036,'2018-06-04 15:30:37.040'
165704,146373,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9408554,'2019-01-24 15:14:27.867'
165704,146392,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9408554,'2019-01-29 13:57:01.007'
165704,146424,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9408554,'2019-02-18 10:03:35.780'
165704,146425,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9408554,'2019-02-18 10:11:05.103'
165704,146426,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9408554,'2019-02-18 10:12:05.620'
165735,145512,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968298,'2018-10-16 11:31:27.380'
165735,145513,'2018-01-01 00:00:00.000','2018-12-31 00:00:00.000',9277809,'2018-10-17 23:36:01.977'
165735,145514,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968298,'2018-10-16 11:33:04.260'
165735,145518,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968298,'2018-10-16 11:30:04.707'
165735,145519,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9277809,'2018-10-17 16:45:59.790'
165735,145537,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968298,'2018-10-16 11:12:07.757'
165735,145538,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968298,'2018-10-16 11:21:54.593'
165735,145586,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968298,'2018-10-16 11:27:36.650'
165735,145754,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9277809,'2018-10-17 16:47:16.243'
165735,145755,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9277809,'2018-10-17 16:48:44.663'
165735,145756,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9277809,'2018-10-17 16:49:25.383'
165735,145774,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968298,'2018-10-16 11:25:13.443'
165735,145775,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968298,'2018-10-16 11:29:17.860'
165735,145821,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968298,'2018-10-16 11:10:24.787'
165735,145822,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968298,'2018-10-16 11:16:24.197'
165735,145823,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968298,'2018-10-16 11:23:48.283'
165735,145824,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968298,'2018-10-16 11:26:47.117'
165735,146388,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2019-01-29 13:53:01.713'
165735,146389,'2018-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2019-01-29 13:54:00.893'
165735,146390,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2019-01-29 13:55:01.450'
165735,146391,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2019-01-29 13:56:01.550'
165735,146392,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2019-01-29 13:57:01.007'
165735,146422,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2019-02-12 13:30:01.243'
165735,146424,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2019-02-18 10:01:00.980'
165735,146425,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2019-02-18 10:11:05.103'
165735,146426,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2019-02-18 10:12:05.620'
165747,145518,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 15:03:02.897'
165747,145519,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',8699036,'2018-06-13 08:54:44.420'
165747,145964,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',8699036,'2018-06-04 15:30:48.443'
165749,145518,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 15:03:02.833'
165749,145519,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',8699036,'2018-06-13 08:54:44.397'
165749,145964,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',8699036,'2018-06-04 15:30:37.030'
165750,145756,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',21571907,'2018-07-12 11:53:21.920'
165750,145775,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 15:11:33.730'
165750,145964,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',8699036,'2018-06-04 15:30:37.033'
165751,145586,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 15:10:00.053'
165751,145755,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',8699036,'2018-06-13 08:55:11.027'
165751,145823,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 15:05:54.967'
165751,145824,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 15:08:22.537'
165751,145964,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',8699036,'2018-06-04 15:30:37.037'
165752,145754,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',8699036,'2018-06-13 08:54:57.903'
165752,145774,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 15:13:03.030'
165752,145964,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',8699036,'2018-06-04 15:30:37.037'
165752,146392,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9408554,'2019-01-29 13:57:01.007'
165753,145586,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 15:10:00.070'
165753,145754,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',8699036,'2018-06-13 08:54:57.907'
165753,145755,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',8699036,'2018-06-13 08:55:11.030'
165753,145756,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',21571907,'2018-07-12 11:53:21.933'
165753,145774,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 15:13:03.030'
165753,145775,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 15:11:33.747'
165753,145823,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 15:05:54.983'
165753,145824,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 15:08:22.537'
165753,145964,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',8699036,'2018-06-04 15:30:48.440'
165753,146392,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9408554,'2019-01-29 13:57:01.007'
165817,145512,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9382206,'2018-10-16 20:25:22.783'
165817,145513,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9382206,'2018-10-16 20:27:18.290'
165817,145514,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9382206,'2018-10-16 20:25:50.347'
165817,145518,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9382206,'2018-10-16 20:28:43.500'
165817,145537,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9382206,'2018-10-16 20:28:13.980'
165817,145538,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9382206,'2018-10-16 20:27:49.150'
165817,145586,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9382206,'2018-10-16 20:30:10.707'
165817,145774,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9382206,'2018-10-16 20:31:12.520'
165817,145775,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9382206,'2018-10-16 20:30:36.503'
165817,145821,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9382206,'2018-10-16 20:26:18.207'
165817,145822,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9382206,'2018-10-16 20:26:47.803'
165817,145823,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9382206,'2018-10-16 20:29:13.233'
165817,145824,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9382206,'2018-10-16 20:29:45.250'
165817,146388,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2019-01-29 13:53:01.713'
165817,146389,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2019-01-29 13:54:00.893'
165817,146390,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2019-01-29 13:55:01.450'
165817,146391,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2019-01-29 13:56:01.550'
165817,146392,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2019-01-29 13:57:01.007'
165818,145512,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968638,'2018-10-16 16:16:05.350'
165818,145513,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968638,'2018-10-16 16:05:20.933'
165818,145514,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968638,'2018-10-16 16:12:18.403'
165818,145518,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968638,'2018-10-16 15:58:45.737'
165818,145537,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968638,'2018-10-16 16:02:03.280'
165818,145538,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968638,'2018-10-16 16:04:00.053'
165818,145586,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968638,'2018-10-16 15:53:36.150'
165818,145774,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968638,'2018-10-16 15:49:08.643'
165818,145775,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968638,'2018-10-16 15:52:23.727'
165818,145821,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968638,'2018-10-16 16:08:04.427'
165818,145822,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9277809,'2018-12-27 15:13:58.557'
165818,145823,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968638,'2018-10-16 15:57:52.267'
165818,145824,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968638,'2018-10-16 15:55:49.670'
165818,146388,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2019-01-29 13:53:01.713'
165818,146389,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2019-01-29 13:54:00.893'
165818,146390,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2019-01-29 13:55:01.450'
165818,146391,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2019-01-29 13:56:01.550'
165818,146392,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2019-01-29 13:57:01.007'
165819,145512,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9386948,'2018-10-16 15:22:22.177'
165819,145513,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9386948,'2018-10-16 15:26:00.070'
165819,145514,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9386948,'2018-10-16 15:24:04.943'
165819,145518,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9386948,'2018-10-16 15:27:51.270'
165819,145537,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9386948,'2018-10-16 15:27:18.193'
165819,145538,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9386948,'2018-10-16 15:26:42.523'
165819,145586,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9386948,'2018-10-16 15:29:29.613'
165819,145774,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9386948,'2018-10-16 15:31:04.050'
165819,145775,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9386948,'2018-10-16 15:30:06.347'
165819,145821,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9386948,'2018-10-16 15:24:43.790'
165819,145822,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9386948,'2018-10-16 15:25:23.557'
165819,145823,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9386948,'2018-10-16 15:28:22.723'
165819,145824,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9386948,'2018-10-16 15:28:52.427'
165819,146388,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2019-01-29 13:53:01.713'
165819,146389,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2019-01-29 13:54:00.893'
165819,146390,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2019-01-29 13:55:01.450'
165819,146391,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2019-01-29 13:56:01.550'
165819,146392,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2019-01-29 13:57:01.007'
166355,145512,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9382206,'2018-10-16 20:25:22.783'
166355,145513,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9382206,'2018-10-16 20:27:18.290'
166355,145514,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9382206,'2018-10-16 20:25:50.363'
166355,145518,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9382206,'2018-10-16 20:28:43.500'
166355,145537,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9382206,'2018-10-16 20:28:13.980'
166355,145538,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9382206,'2018-10-16 20:27:49.150'
166355,145586,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9382206,'2018-10-16 20:30:10.707'
166355,145774,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9382206,'2018-10-16 20:31:12.520'
166355,145775,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9382206,'2018-10-16 20:30:36.503'
166355,145821,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9382206,'2018-10-16 20:26:18.207'
166355,145822,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9382206,'2018-10-16 20:26:47.803'
166355,145823,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9382206,'2018-10-16 20:29:13.233'
166355,145824,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9382206,'2018-10-16 20:29:45.250'
166355,146388,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2019-01-29 13:53:01.713'
166355,146389,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2019-01-29 13:54:00.893'
166355,146390,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2019-01-29 13:55:01.450'
166355,146391,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2019-01-29 13:56:01.550'
166355,146392,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2019-01-29 13:57:01.007'
166356,145512,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9382206,'2018-10-16 20:25:22.767'
166356,145513,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9382206,'2018-10-16 20:27:18.290'
166356,145514,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9382206,'2018-10-16 20:25:50.347'
166356,145518,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9382206,'2018-10-16 20:28:43.483'
166356,145537,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9382206,'2018-10-16 20:28:13.980'
166356,145538,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9382206,'2018-10-16 20:27:49.150'
166356,145586,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9382206,'2018-10-16 20:30:10.673'
166356,145774,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9382206,'2018-10-16 20:31:12.503'
166356,145775,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9382206,'2018-10-16 20:30:36.487'
166356,145821,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9382206,'2018-10-16 20:26:18.207'
166356,145822,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9382206,'2018-10-16 20:26:47.787'
166356,145823,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9382206,'2018-10-16 20:29:13.220'
166356,145824,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9382206,'2018-10-16 20:29:45.250'
166356,146388,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2019-01-29 13:53:01.713'
166356,146389,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2019-01-29 13:54:00.893'
166356,146390,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2019-01-29 13:55:01.450'
166356,146391,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2019-01-29 13:56:01.550'
166356,146392,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2019-01-29 13:57:01.007'
166357,145512,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9386948,'2018-10-16 15:22:22.190'
166357,145513,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9386948,'2018-10-16 15:26:00.070'
166357,145514,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9386948,'2018-10-16 15:24:04.960'
166357,145518,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9386948,'2018-10-16 15:27:51.270'
166357,145537,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9386948,'2018-10-16 15:27:18.210'
166357,145538,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9386948,'2018-10-16 15:26:42.523'
166357,145586,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9386948,'2018-10-16 15:29:29.643'
166357,145774,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9386948,'2018-10-16 15:31:04.050'
166357,145775,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9386948,'2018-10-16 15:30:06.347'
166357,145821,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9386948,'2018-10-16 15:24:43.790'
166357,145822,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9386948,'2018-10-16 15:25:23.557'
166357,145823,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9386948,'2018-10-16 15:28:22.723'
166357,145824,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9386948,'2018-10-16 15:28:52.427'
166357,146388,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2019-01-29 13:53:01.713'
166357,146389,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2019-01-29 13:54:00.893'
166357,146390,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2019-01-29 13:55:01.450'
166357,146391,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2019-01-29 13:56:01.550'
166357,146392,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2019-01-29 13:57:01.007'
166358,145512,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9386948,'2018-10-16 15:22:22.080'
166358,145513,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9386948,'2018-10-16 15:26:00.057'
166358,145514,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9386948,'2018-10-16 15:24:04.913'
166358,145518,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9386948,'2018-10-16 15:27:51.270'
166358,145537,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9386948,'2018-10-16 15:27:18.193'
166358,145538,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9386948,'2018-10-16 15:26:42.507'
166358,145586,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9386948,'2018-10-16 15:29:29.457'
166358,145774,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9386948,'2018-10-16 15:31:02.707'
166358,145775,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9386948,'2018-10-16 15:30:06.330'
166358,145821,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9386948,'2018-10-16 15:24:43.773'
166358,145822,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9386948,'2018-10-16 15:25:23.557'
166358,145823,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9386948,'2018-10-16 15:28:22.707'
166358,145824,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9386948,'2018-10-16 15:28:52.410'
166358,146388,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2019-01-29 13:53:01.713'
166358,146389,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2019-01-29 13:54:00.893'
166358,146390,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2019-01-29 13:55:01.450'
166358,146391,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2019-01-29 13:56:01.550'
166358,146392,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2019-01-29 13:57:01.007'
167241,145519,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',21560951,'2018-09-13 06:55:51.227'
167241,145754,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',21560951,'2018-09-13 06:55:29.223'
167241,145755,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',21560951,'2018-07-12 13:21:22.200'
167241,145756,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',21560951,'2018-07-12 13:21:38.230'
167241,146422,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9408554,'2019-02-18 10:18:47.250'
167241,146424,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9408554,'2019-02-18 10:18:59.690'
167241,146425,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9408554,'2019-02-18 10:18:32.810'
167241,146426,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9408554,'2019-02-18 10:20:17.253'
168430,145512,'2019-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 15:22:22.143'
168430,145513,'2019-01-01 00:00:00.000','9999-12-31 00:00:00.000',9408554,'2018-10-16 15:19:18.390'
168430,145514,'2019-01-01 00:00:00.000','9999-12-31 00:00:00.000',9408554,'2018-10-16 15:15:43.083'
168430,145518,'2019-01-01 00:00:00.000','9999-12-31 00:00:00.000',9408554,'2018-10-16 15:22:05.770'
168430,145537,'2019-01-01 00:00:00.000','9999-12-31 00:00:00.000',9408554,'2018-10-16 15:21:31.160'
168430,145538,'2019-01-01 00:00:00.000','9999-12-31 00:00:00.000',9408554,'2018-10-16 15:20:51.470'
168430,145586,'2019-01-01 00:00:00.000','9999-12-31 00:00:00.000',9408554,'2018-10-16 15:24:02.257'
168430,145774,'2019-01-01 00:00:00.000','9999-12-31 00:00:00.000',9408554,'2018-10-16 15:26:04.510'
168430,145775,'2019-01-01 00:00:00.000','9999-12-31 00:00:00.000',9408554,'2018-10-16 15:24:52.930'
